date,revenue,quantity,category
2023-10-29,12139.41,3,Mountain Bike
2021-11-11,1913.32,1,Folding Bike
2023-04-13,4613.13,1,Road Bike
2023-06-11,2516.02,2,Electric Bike
2024-02-05,1773.21,3,BMX
2022-06-15,3437.3,5,Road Bike
2024-01-28,10254.99,3,Cruiser
2022-12-06,15058.0,5,Folding Bike
2020-10-06,5022.6,2,Cruiser
2021-10-26,1339.59,3,Road Bike
2023-04-04,1713.06,2,Mountain Bike
2021-04-15,2393.58,2,Folding Bike
2023-06-28,13735.52,4,Cruiser
2020-11-26,13385.68,4,Electric Bike
2024-02-12,13869.05,5,Electric Bike
2021-06-18,4384.2,5,Folding Bike
2021-06-30,1656.74,1,Electric Bike
2020-05-19,10237.380000000001,3,Electric Bike
2020-12-22,8039.8,4,Cruiser
2020-03-01,5983.5,5,Electric Bike
2023-04-05,5486.38,2,Mountain Bike
2024-01-19,2755.73,1,Road Bike
2021-05-25,4297.200000000001,3,BMX
2020-04-05,14373.6,4,Road Bike
2023-01-06,3241.47,1,Cruiser
2022-09-22,7195.85,5,Hybrid Bike
2024-03-14,223.82,1,Hybrid Bike
2023-02-11,3660.2999999999997,3,Mountain Bike
2021-08-22,3728.03,1,Cruiser
2021-03-08,13615.16,4,Cruiser
2020-05-18,9212.04,4,Road Bike
2020-06-25,10668.84,3,BMX
2022-01-27,3639.63,1,Cruiser
2022-01-23,1722.5099999999998,3,Road Bike
2022-03-04,4604.61,1,Mountain Bike
2023-10-05,4009.18,1,Folding Bike
2023-05-06,640.6500000000001,3,Mountain Bike
2020-04-28,14736.48,3,Mountain Bike
2022-05-29,6713.28,4,BMX
2020-02-29,2655.96,1,Hybrid Bike
2023-10-19,4711.93,1,Cruiser
2023-03-30,3022.44,3,Road Bike
2020-07-06,17091.0,4,Road Bike
2020-05-19,773.73,1,Cruiser
2023-03-27,3354.02,1,Road Bike
2024-08-29,4372.2,4,Cruiser
2023-12-19,12853.12,4,Electric Bike
2023-07-14,11315.2,5,Electric Bike
2021-06-21,23436.65,5,Mountain Bike
2021-12-02,3857.93,1,Electric Bike
2024-06-03,8713.84,4,Folding Bike
2022-07-11,11643.72,3,Mountain Bike
2021-01-02,4844.07,1,Hybrid Bike
2021-03-13,2209.64,1,Road Bike
2021-06-08,2789.08,4,Folding Bike
2024-02-09,6327.7,5,Hybrid Bike
2024-04-27,798.47,1,Mountain Bike
2023-03-20,16972.8,4,Folding Bike
2022-03-26,6045.950000000001,5,Cruiser
2024-08-03,2860.47,1,Cruiser
2024-06-21,7982.45,5,BMX
2020-12-11,13175.9,5,BMX
2020-10-17,5551.08,2,Electric Bike
2023-11-07,557.91,1,Mountain Bike
2021-09-16,6423.18,3,Hybrid Bike
2020-12-05,7320.22,2,Mountain Bike
2021-09-21,2644.95,5,Hybrid Bike
2020-03-07,2612.82,1,Road Bike
2024-08-25,2666.3999999999996,3,Mountain Bike
2022-04-06,1336.68,4,Folding Bike
2024-04-07,2377.19,1,Hybrid Bike
2024-04-26,6348.28,4,Folding Bike
2023-09-03,16218.64,4,Mountain Bike
2023-07-28,8702.54,2,Hybrid Bike
2024-07-12,6407.96,4,Road Bike
2020-06-10,1183.65,1,Hybrid Bike
2024-05-17,2983.36,2,Electric Bike
2021-12-04,2521.64,4,Folding Bike
2022-12-28,1099.14,1,Road Bike
2022-12-06,11695.8,5,Folding Bike
2020-05-24,2963.16,4,Electric Bike
2023-05-22,756.97,1,Electric Bike
2024-02-28,20873.850000000002,5,Electric Bike
2024-04-07,11799.18,3,BMX
2020-12-21,19208.6,4,Folding Bike
2021-03-07,8978.789999999999,3,BMX
2023-05-16,8252.12,4,Folding Bike
2020-02-08,6419.039999999999,3,Hybrid Bike
2021-08-15,4261.2300000000005,3,Road Bike
2022-10-27,3118.52,2,Folding Bike
2023-07-29,4692.18,3,Electric Bike
2023-07-22,3619.5,2,Electric Bike
2023-04-14,3990.66,2,Folding Bike
2021-07-25,4460.88,1,BMX
2023-06-02,595.08,1,BMX
2023-12-16,3137.1000000000004,3,Mountain Bike
2020-01-29,13563.52,4,Road Bike
2023-12-07,6805.710000000001,3,Cruiser
2021-08-04,14408.95,5,Hybrid Bike
2023-10-03,1881.14,2,BMX
2022-02-21,6317.9,2,Hybrid Bike
2021-12-25,13710.78,3,Folding Bike
2024-02-04,2818.36,1,Folding Bike
2022-04-02,5441.78,2,Folding Bike
2023-06-07,2126.96,2,Electric Bike
2023-04-21,2484.87,3,BMX
2021-11-01,12523.56,4,BMX
2022-03-22,8109.63,3,Road Bike
2020-10-08,9297.22,2,Hybrid Bike
2022-12-31,8016.450000000001,3,Mountain Bike
2023-05-26,6506.2,2,Mountain Bike
2020-07-06,2380.9,1,BMX
2021-06-15,6995.96,4,BMX
2022-06-03,3008.55,5,Mountain Bike
2023-02-01,1229.74,2,Road Bike
2022-01-03,18431.52,4,Electric Bike
2020-10-12,1279.9499999999998,3,Cruiser
2020-01-19,3711.16,2,Hybrid Bike
2021-03-07,15903.5,5,Electric Bike
2021-06-17,12664.619999999999,3,Mountain Bike
2022-10-02,3045.51,1,Cruiser
2023-01-17,1319.54,1,Road Bike
2021-12-03,1571.32,1,Mountain Bike
2020-12-07,1338.9,3,Cruiser
2022-12-27,19393.3,5,Hybrid Bike
2020-02-06,16079.05,5,Cruiser
2020-09-20,7903.75,5,Folding Bike
2021-06-16,3123.74,1,Electric Bike
2022-11-30,1158.1,2,BMX
2024-05-15,19732.4,5,Electric Bike
2024-03-19,2169.8999999999996,3,Cruiser
2021-12-28,4631.25,5,BMX
2023-11-06,2090.9,2,Road Bike
2023-12-21,5074.76,4,Road Bike
2021-02-07,1439.9,1,Mountain Bike
2022-03-30,969.04,4,Hybrid Bike
2023-01-19,14961.630000000001,3,BMX
2021-06-10,12319.5,5,Folding Bike
2022-01-02,1825.9,2,BMX
2022-01-13,977.68,1,Electric Bike
2022-04-15,23869.4,5,Hybrid Bike
2021-07-21,1943.45,5,Hybrid Bike
2024-06-05,3977.52,2,Hybrid Bike
2021-08-08,13217.699999999999,3,Cruiser
2020-01-25,7518.28,4,Folding Bike
2024-03-13,12995.36,4,Electric Bike
2023-03-16,1211.8,1,Electric Bike
2023-01-29,12038.04,4,BMX
2023-08-24,9531.38,2,Folding Bike
2023-08-22,7011.9,2,Folding Bike
2020-12-13,3721.27,1,Cruiser
2020-08-23,6709.099999999999,5,Hybrid Bike
2022-07-08,17219.0,4,Road Bike
2021-06-14,1186.27,1,Folding Bike
2020-12-28,2160.6000000000004,3,Cruiser
2023-03-14,1131.03,3,Road Bike
2020-02-22,6290.08,4,Cruiser
2022-07-18,13793.04,3,BMX
2022-05-18,906.26,1,Mountain Bike
2022-12-29,9454.74,2,BMX
2023-08-24,9137.88,4,Cruiser
2021-08-27,1301.54,2,Cruiser
2023-09-08,751.11,3,Mountain Bike
2020-04-11,384.25,1,Electric Bike
2020-08-01,5127.15,3,Mountain Bike
2023-01-04,18922.35,5,BMX
2024-06-07,5493.2,4,Hybrid Bike
2024-07-01,9462.27,3,Mountain Bike
2020-06-01,17876.2,4,Road Bike
2024-01-07,8394.88,4,Hybrid Bike
2020-02-19,2614.84,2,BMX
2021-05-12,12352.650000000001,3,Folding Bike
2020-12-07,8833.64,2,Hybrid Bike
2021-12-18,24694.75,5,Folding Bike
2022-09-17,4362.05,5,Folding Bike
2021-06-21,3116.78,1,Electric Bike
2021-02-22,1724.92,4,Folding Bike
2023-02-16,4064.91,1,Cruiser
2022-05-11,4202.4,3,Hybrid Bike
2024-01-30,5473.64,2,BMX
2022-02-15,2826.8999999999996,3,Mountain Bike
2022-06-25,18593.92,4,Hybrid Bike
2022-11-24,4184.14,2,Folding Bike
2022-02-12,922.72,1,Folding Bike
2020-07-08,1120.32,3,Road Bike
2020-10-08,6877.02,3,Mountain Bike
2023-09-19,10717.44,4,Folding Bike
2022-01-06,1166.3,1,Folding Bike
2020-08-21,8371.92,4,Folding Bike
2023-05-19,16047.9,5,Mountain Bike
2023-10-10,6850.86,2,Hybrid Bike
2020-04-11,11845.5,5,Electric Bike
2020-06-26,19552.850000000002,5,Electric Bike
2022-11-23,15058.2,4,BMX
2022-07-08,4954.92,2,Cruiser
2020-05-20,2023.72,2,Cruiser
2023-11-15,1264.16,2,BMX
2020-05-17,3397.73,1,Folding Bike
2020-07-16,17529.08,4,Road Bike
2024-08-20,8463.27,3,Folding Bike
2024-07-22,10764.55,5,Folding Bike
2023-06-09,17294.56,4,Hybrid Bike
2023-03-23,14587.8,5,Mountain Bike
2022-07-04,3884.52,2,Mountain Bike
2021-09-12,3976.97,1,Electric Bike
2023-05-20,13265.130000000001,3,Cruiser
2023-04-18,5262.24,4,BMX
2022-06-26,8301.04,2,Road Bike
2024-03-31,8220.18,3,Road Bike
2021-10-17,2442.28,4,Road Bike
2022-01-16,8564.0,2,BMX
2023-04-07,1806.0,4,Folding Bike
2020-02-24,11546.22,3,Cruiser
2022-07-01,8138.099999999999,5,Road Bike
2022-06-21,11169.1,5,Mountain Bike
2023-06-22,2073.3,5,Cruiser
2023-11-04,4252.5,2,Hybrid Bike
2023-01-01,1482.74,2,Road Bike
2024-04-24,18925.7,5,BMX
2020-10-16,13498.12,4,BMX
2021-07-13,3282.84,2,BMX
2020-05-12,9934.26,2,Electric Bike
2022-02-17,13561.0,5,Folding Bike
2024-02-06,3310.8999999999996,5,Road Bike
2024-09-19,1748.73,1,BMX
2022-07-23,7877.67,3,Cruiser
2023-11-05,13738.920000000002,3,Folding Bike
2023-10-25,619.28,2,Mountain Bike
2021-01-21,5336.5199999999995,3,Road Bike
2022-10-10,9922.4,5,Cruiser
2020-07-09,1609.0,1,BMX
2023-12-28,14820.78,3,BMX
2024-06-10,6988.68,4,Folding Bike
2023-02-10,5706.900000000001,5,Folding Bike
2021-02-27,2787.87,3,Hybrid Bike
2023-11-15,4737.27,1,Electric Bike
2024-05-28,6395.789999999999,3,Cruiser
2020-08-18,2880.87,1,Hybrid Bike
2023-04-25,10861.77,3,Cruiser
2023-04-01,18340.04,4,Road Bike
2021-02-27,9228.48,2,BMX
2020-09-04,21271.95,5,Hybrid Bike
2021-03-05,17792.0,5,Electric Bike
2021-06-23,8322.18,3,Cruiser
2024-03-18,16169.88,4,Cruiser
2021-07-21,18851.76,4,Mountain Bike
2022-12-21,17300.1,5,Electric Bike
2022-07-28,2304.23,1,Hybrid Bike
2024-03-16,13471.300000000001,5,Folding Bike
2024-09-21,3414.66,3,Hybrid Bike
2021-06-02,760.89,3,Hybrid Bike
2023-05-07,6771.56,2,Hybrid Bike
2020-03-01,1997.4,5,Electric Bike
2022-02-08,7920.76,4,Electric Bike
2023-01-13,8249.25,3,Cruiser
2021-02-13,3038.0,1,Mountain Bike
2023-01-23,9205.47,3,Hybrid Bike
2023-06-11,6989.12,2,BMX
2022-01-07,342.1,1,Road Bike
2022-11-22,14534.24,4,Cruiser
2022-08-23,14661.21,3,BMX
2023-09-14,6519.2,2,Mountain Bike
2021-07-04,772.71,3,Folding Bike
2021-02-15,14797.4,5,Electric Bike
2020-04-10,14713.36,4,Road Bike
2021-09-03,9297.630000000001,3,Mountain Bike
2023-10-20,964.72,1,Mountain Bike
2024-09-16,7988.24,4,Folding Bike
2021-12-09,397.42,1,Cruiser
2020-11-15,1443.8,1,Cruiser
2021-03-09,9152.94,3,Electric Bike
2022-03-14,7768.32,4,BMX
2023-12-13,2309.16,1,Electric Bike
2021-12-24,7562.789999999999,3,Mountain Bike
2020-12-09,1444.26,1,Cruiser
2024-07-20,901.14,3,Electric Bike
2023-10-23,3228.6000000000004,3,Cruiser
2021-03-28,3845.82,2,Folding Bike
2023-07-14,2671.28,2,Electric Bike
2022-03-26,1975.43,1,Hybrid Bike
2024-06-24,13748.400000000001,3,BMX
2020-06-11,3963.67,1,Folding Bike
2022-05-09,14203.95,5,Cruiser
2024-02-24,2479.44,1,Electric Bike
2022-03-09,19318.64,4,Mountain Bike
2023-06-10,3127.51,1,Road Bike
2022-08-16,8905.710000000001,3,Mountain Bike
2023-10-23,9927.68,4,Electric Bike
2022-07-13,7441.56,4,Mountain Bike
2021-07-12,4906.92,1,Mountain Bike
2020-09-27,1209.71,1,Mountain Bike
2021-01-06,11219.96,4,Electric Bike
2020-07-31,7787.78,2,BMX
2022-09-01,6114.48,4,Folding Bike
2021-11-11,10359.69,3,Cruiser
2022-07-12,3083.31,1,Road Bike
2022-09-09,6974.52,4,BMX
2023-12-03,1960.4,1,Mountain Bike
2024-02-27,715.55,1,BMX
2021-11-04,17539.68,4,BMX
2022-03-28,11402.2,5,Cruiser
2020-04-12,4258.62,2,Road Bike
2022-02-20,2646.98,2,Folding Bike
2021-01-23,3249.0499999999997,5,Road Bike
2020-08-31,11344.11,3,Road Bike
2024-07-06,911.37,1,Mountain Bike
2023-03-18,2341.5,1,Electric Bike
2023-04-11,13639.68,4,Electric Bike
2023-11-17,13249.2,4,Mountain Bike
2021-12-15,9753.95,5,Hybrid Bike
2020-11-17,10307.19,3,Cruiser
2021-07-14,11310.72,4,Cruiser
2022-08-14,3679.78,2,Hybrid Bike
2020-09-25,13622.48,4,Folding Bike
2023-11-02,1803.17,1,Cruiser
2020-12-18,9121.58,2,BMX
2022-09-04,2946.68,2,Folding Bike
2023-06-16,2132.99,1,Mountain Bike
2023-11-08,7885.86,2,Road Bike
2022-11-04,18392.65,5,Hybrid Bike
2022-04-17,19078.84,4,Electric Bike
2020-03-27,17381.64,4,Cruiser
2023-07-03,18254.15,5,Cruiser
2021-02-10,18349.649999999998,5,BMX
2022-11-15,10845.9,5,Hybrid Bike
2024-02-16,2078.66,1,BMX
2021-07-06,2080.32,3,Mountain Bike
2021-07-04,5529.48,2,Cruiser
2021-11-16,3657.6,4,Folding Bike
2023-11-16,2731.16,2,Electric Bike
2021-01-26,17611.96,4,Road Bike
2021-09-15,609.78,3,Mountain Bike
2020-12-24,9252.68,2,Folding Bike
2020-01-21,1675.57,1,Road Bike
2020-01-03,11077.88,4,Electric Bike
2023-12-11,13832.36,4,Road Bike
2022-11-29,11922.24,4,Hybrid Bike
2023-06-20,7403.9,5,Road Bike
2021-04-07,7059.94,2,Folding Bike
2023-10-15,274.09,1,Electric Bike
2020-01-11,1527.1000000000001,5,Electric Bike
2021-10-10,10509.400000000001,5,Mountain Bike
2020-02-19,5447.4,5,Folding Bike
2024-02-05,11821.48,4,Road Bike
2024-02-26,11537.95,5,Cruiser
2021-08-12,15270.4,5,Mountain Bike
2024-08-15,10316.22,3,Cruiser
2021-03-30,16131.36,4,Hybrid Bike
2021-04-22,9534.349999999999,5,BMX
2020-08-21,19956.35,5,Cruiser
2023-08-29,11100.75,3,BMX
2021-11-14,5930.07,3,Cruiser
2022-03-27,2225.56,4,Electric Bike
2021-05-19,7971.3,2,BMX
2021-01-22,690.0,3,Electric Bike
2022-03-19,5505.82,2,BMX
2020-06-06,3674.68,1,Mountain Bike
2022-01-23,3297.7,1,Folding Bike
2020-02-12,858.54,2,BMX
2024-07-12,2201.69,1,Electric Bike
2021-03-04,14063.0,4,BMX
2023-03-09,6954.450000000001,3,Folding Bike
2022-02-21,2925.1499999999996,3,Cruiser
2021-01-16,16590.899999999998,5,Folding Bike
2024-01-15,6915.8,4,Hybrid Bike
2023-04-23,1754.16,4,BMX
2022-03-08,7172.65,5,Mountain Bike
2022-07-13,2721.36,1,Road Bike
2021-11-26,12529.88,4,Cruiser
2022-11-19,12715.12,4,Folding Bike
2022-09-10,4412.12,4,Electric Bike
2022-04-11,9821.92,4,Hybrid Bike
2024-05-03,4595.65,5,Hybrid Bike
2023-06-16,7981.77,3,Folding Bike
2023-09-21,13137.75,3,Mountain Bike
2022-02-19,19016.28,4,Road Bike
2023-10-03,2594.64,1,Electric Bike
2021-01-31,3331.26,1,BMX
2023-09-09,13009.98,3,Electric Bike
2023-08-09,6771.8,2,Hybrid Bike
2020-06-15,4268.37,3,Hybrid Bike
2022-12-03,23411.45,5,Cruiser
2021-09-23,2933.85,1,Electric Bike
2021-11-02,7080.8099999999995,3,Electric Bike
2020-08-10,12107.5,5,Mountain Bike
2023-05-12,15676.949999999999,5,Road Bike
2021-03-05,13903.829999999998,3,Cruiser
2022-04-28,3062.52,1,Folding Bike
2022-04-15,8224.82,2,Road Bike
2021-07-25,21491.100000000002,5,Electric Bike
2023-10-06,7850.62,2,Folding Bike
2020-01-26,9130.22,2,Electric Bike
2020-01-29,24663.35,5,Folding Bike
2024-05-10,4563.48,2,Electric Bike
2024-03-27,6959.52,4,Folding Bike
2021-11-23,4556.96,2,Folding Bike
2020-02-15,14400.39,3,BMX
2024-06-25,14500.86,3,Cruiser
2023-03-01,1503.42,2,Mountain Bike
2020-03-12,15467.15,5,Folding Bike
2020-09-28,17616.85,5,Hybrid Bike
2024-09-17,12720.44,4,Hybrid Bike
2023-06-26,11657.88,4,Hybrid Bike
2022-10-05,5116.46,2,Mountain Bike
2020-09-23,950.36,1,Folding Bike
2020-05-03,4292.45,5,Folding Bike
2024-06-13,2717.6499999999996,5,Cruiser
2023-03-08,2340.12,2,Road Bike
2024-02-16,10969.5,3,BMX
2021-10-01,10323.78,3,Folding Bike
2023-01-12,7376.84,2,Electric Bike
2023-12-14,17296.300000000003,5,Mountain Bike
2022-06-28,19436.75,5,Electric Bike
2023-04-13,6438.450000000001,5,Hybrid Bike
2021-11-15,6982.8,2,BMX
2022-07-27,2877.5,5,Folding Bike
2021-02-06,12813.72,4,Folding Bike
2023-01-21,7581.45,5,Road Bike
2023-01-02,4123.32,3,Electric Bike
2020-11-10,13115.36,4,Road Bike
2022-01-19,11795.9,5,Road Bike
2021-08-14,10821.0,5,Cruiser
2024-04-21,4813.68,4,Cruiser
2023-09-07,4622.91,3,Electric Bike
2023-04-29,4128.6,3,Road Bike
2024-02-27,6996.88,4,Road Bike
2021-09-19,7139.52,4,Folding Bike
2024-03-17,6229.349999999999,3,Hybrid Bike
2022-07-02,3469.75,1,Hybrid Bike
2023-06-30,2650.13,1,BMX
2023-05-01,5100.64,4,Hybrid Bike
2022-01-26,11517.599999999999,3,Folding Bike
2023-12-11,17982.25,5,Road Bike
2020-05-30,22204.65,5,Electric Bike
2022-09-18,3027.24,4,Road Bike
2021-02-27,3955.01,1,Mountain Bike
2020-08-10,9771.26,2,Cruiser
2022-01-06,419.4,1,BMX
2023-09-26,8044.710000000001,3,BMX
2021-02-27,12098.95,5,Cruiser
2021-03-10,3734.25,1,Cruiser
2024-04-13,7711.799999999999,3,Road Bike
2023-11-21,1622.3,2,BMX
2020-10-04,8642.76,4,Mountain Bike
2021-10-06,10643.7,3,Folding Bike
2021-10-16,1739.34,3,BMX
2024-05-17,10216.26,3,Road Bike
2022-12-17,20080.899999999998,5,Road Bike
2020-11-23,16813.28,4,Cruiser
2022-07-30,19561.8,4,Mountain Bike
2020-06-04,8076.5,2,Folding Bike
2020-06-21,4505.32,2,Cruiser
2020-04-26,4438.82,1,Electric Bike
2020-09-25,7552.24,4,Electric Bike
2022-02-01,4176.69,1,Mountain Bike
2022-10-01,1482.36,1,Road Bike
2022-12-21,23346.5,5,Road Bike
2021-04-22,2657.45,5,Mountain Bike
2021-07-12,4940.37,3,Hybrid Bike
2021-06-12,11008.5,5,Cruiser
2020-09-22,5290.6,4,Cruiser
2020-05-11,6590.15,5,Cruiser
2020-03-14,10121.45,5,Folding Bike
2020-03-24,8931.42,3,Hybrid Bike
2022-02-22,2478.1,5,Cruiser
2022-12-01,1857.11,1,Road Bike
2024-04-27,1859.97,1,Mountain Bike
2021-03-12,19240.64,4,Hybrid Bike
2020-02-03,3429.96,2,Mountain Bike
2021-06-18,1596.35,5,Electric Bike
2023-03-25,3769.94,1,Folding Bike
2020-04-05,11268.36,3,Cruiser
2024-07-21,14137.349999999999,5,Road Bike
2021-12-31,22068.449999999997,5,BMX
2022-03-17,1633.6,4,BMX
2022-07-31,2087.38,1,Hybrid Bike
2021-06-06,6508.56,2,Electric Bike
2021-01-05,11357.82,3,Cruiser
2023-07-20,12379.23,3,Electric Bike
2021-04-18,1527.0,5,Mountain Bike
2024-05-05,7208.16,2,Mountain Bike
2020-11-05,7376.84,4,Electric Bike
2020-01-16,8806.44,4,Folding Bike
2023-07-19,1896.31,1,Cruiser
2022-12-08,8507.62,2,Cruiser
2021-11-24,1483.47,1,BMX
2024-05-15,981.56,2,Hybrid Bike
2022-03-02,7153.84,4,Cruiser
2023-01-03,2272.11,1,Hybrid Bike
2020-09-06,17051.24,4,Folding Bike
2021-06-11,1536.9,2,Mountain Bike
2023-12-10,4249.29,3,Folding Bike
2022-08-12,3222.24,2,BMX
2023-12-01,5562.22,2,Road Bike
2022-02-05,722.38,2,Electric Bike
2023-02-24,3467.41,1,Road Bike
2024-02-04,1506.04,1,Folding Bike
2022-01-25,5882.58,3,Folding Bike
2020-06-18,8221.699999999999,5,Road Bike
2020-03-08,2171.85,5,BMX
2022-07-03,1964.64,2,Electric Bike
2021-10-27,4733.13,3,Folding Bike
2023-05-12,11955.68,4,Road Bike
2022-06-10,485.08,2,Cruiser
2024-08-30,6136.65,3,Road Bike
2021-09-13,7072.42,2,Road Bike
2020-12-29,16676.300000000003,5,Road Bike
2022-05-03,8271.2,4,Cruiser
2020-08-04,13234.619999999999,3,Hybrid Bike
2020-03-16,6154.75,5,BMX
2020-09-27,20595.75,5,Road Bike
2021-03-22,4317.89,1,BMX
2024-01-08,9871.6,2,Mountain Bike
2022-05-06,2079.03,1,Road Bike
2022-02-12,7053.8099999999995,3,Folding Bike
2022-03-24,11661.75,5,Electric Bike
2022-10-12,2188.56,2,Cruiser
2024-05-03,19888.08,4,Cruiser
2023-05-22,8762.42,2,Electric Bike
2022-07-01,7533.09,3,Electric Bike
2020-10-04,15116.76,4,Hybrid Bike
2021-11-07,4030.44,1,Electric Bike
2024-06-28,18918.15,5,BMX
2022-07-10,12164.56,4,Electric Bike
2022-12-06,8789.849999999999,3,Road Bike
2021-08-08,3778.8900000000003,3,Mountain Bike
2020-03-15,2337.66,2,Road Bike
2023-09-12,2431.7,2,Mountain Bike
2021-09-10,3525.1,1,BMX
2023-09-21,3982.63,1,Cruiser
2021-12-27,13744.9,5,Cruiser
2022-06-29,8846.7,3,Folding Bike
2021-02-05,4909.28,1,Mountain Bike
2022-01-07,13455.27,3,Hybrid Bike
2021-10-07,12945.2,5,Folding Bike
2021-11-13,12090.550000000001,5,Hybrid Bike
2021-06-11,5526.76,2,Electric Bike
2023-06-21,10040.449999999999,5,Road Bike
2020-05-24,10556.28,3,Electric Bike
2021-04-19,8196.58,2,Hybrid Bike
2024-02-22,9489.28,2,Electric Bike
2024-05-06,1653.28,1,Mountain Bike
2024-03-27,16939.48,4,Electric Bike
2021-03-05,5167.55,5,Electric Bike
2020-10-18,13421.73,3,Hybrid Bike
2021-07-02,3448.62,1,Electric Bike
2024-03-17,614.33,1,BMX
2020-04-05,1501.18,1,Folding Bike
2022-11-30,11399.369999999999,3,Road Bike
2023-05-12,2873.8,5,Electric Bike
2021-06-07,3722.28,1,Hybrid Bike
2024-01-09,9581.44,4,Cruiser
2024-04-21,825.0,4,Road Bike
2022-03-21,3291.1000000000004,5,Folding Bike
2024-07-18,4589.1900000000005,3,Cruiser
2020-08-27,2271.82,1,Road Bike
2021-10-13,4087.36,4,Folding Bike
2022-03-04,9791.789999999999,3,Electric Bike
2024-03-08,4260.0,4,Folding Bike
2024-06-19,1648.92,2,Road Bike
2023-08-10,17239.04,4,Folding Bike
2022-02-12,5647.2300000000005,3,Hybrid Bike
2021-03-24,1644.9299999999998,3,Road Bike
2021-01-29,4842.46,1,Folding Bike
2022-04-13,9136.92,4,Electric Bike
2022-08-29,2235.32,2,Electric Bike
2022-05-19,5461.98,2,Hybrid Bike
2021-10-22,7935.549999999999,5,Cruiser
2024-01-23,4760.38,2,Electric Bike
2022-09-24,12300.36,3,Folding Bike
2023-04-20,18324.6,4,Cruiser
2020-06-28,3270.26,1,Hybrid Bike
2020-01-01,4516.04,1,Hybrid Bike
2023-07-12,6063.16,2,Folding Bike
2024-03-07,11081.52,3,Road Bike
2022-10-26,13617.150000000001,3,Folding Bike
2022-04-06,17745.7,5,Mountain Bike
2023-09-18,3510.53,1,Electric Bike
2022-05-02,1485.22,2,Electric Bike
2020-05-25,12751.800000000001,3,Folding Bike
2022-03-23,13919.36,4,Electric Bike
2022-12-08,5185.84,4,Mountain Bike
2023-02-07,14525.08,4,BMX
2021-10-14,1801.02,3,Road Bike
2020-07-20,9706.58,2,Mountain Bike
2020-10-14,8892.949999999999,5,Folding Bike
2021-07-30,2498.67,1,Folding Bike
2020-02-22,14530.380000000001,3,Road Bike
2020-08-02,1535.36,1,Electric Bike
2024-02-22,11442.25,5,BMX
2020-04-10,2761.61,1,BMX
2023-06-06,16858.68,4,Folding Bike
2021-01-18,1452.33,3,Folding Bike
2022-03-13,3796.02,1,Hybrid Bike
2020-10-10,4398.4800000000005,3,Electric Bike
2023-03-08,23642.9,5,Mountain Bike
2022-02-11,12684.25,5,BMX
2023-05-01,4415.65,5,Cruiser
2023-11-12,3727.9,1,Mountain Bike
2020-09-14,12255.45,5,Folding Bike
2020-03-28,299.16,1,Mountain Bike
2023-08-25,5607.78,3,BMX
2020-06-24,7797.56,4,Road Bike
2020-06-22,450.76,1,Mountain Bike
2022-12-21,24913.699999999997,5,BMX
2021-06-09,17184.55,5,Electric Bike
2020-07-27,12748.65,5,Mountain Bike
2022-06-27,4342.45,1,Hybrid Bike
2020-01-24,3630.76,4,Folding Bike
2021-02-24,16505.32,4,Mountain Bike
2021-04-14,7253.25,5,Folding Bike
2021-12-10,1175.66,2,Mountain Bike
2024-06-08,8255.7,2,Road Bike
2022-01-07,7821.6,2,BMX
2023-01-31,7580.44,4,BMX
2020-12-08,488.08,1,Hybrid Bike
2024-07-27,4796.9,2,Hybrid Bike
2022-05-28,3075.76,1,Cruiser
2020-02-29,4727.87,1,BMX
2021-07-23,1683.02,2,Hybrid Bike
2020-11-29,1995.05,5,BMX
2020-01-19,10699.349999999999,3,Cruiser
2021-11-02,4331.45,1,BMX
2021-12-06,4755.42,1,Cruiser
2023-01-30,4003.15,1,Hybrid Bike
2022-07-21,14307.09,3,Mountain Bike
2021-04-29,21687.05,5,Hybrid Bike
2024-06-16,1311.84,3,Road Bike
2023-09-14,17759.25,5,Cruiser
2022-11-19,3786.25,1,BMX
2020-03-18,18362.88,4,BMX
2023-03-03,934.35,1,Mountain Bike
2023-01-05,12965.08,4,Mountain Bike
2022-10-24,1768.38,3,Cruiser
2021-10-10,3845.61,1,BMX
2024-03-04,2702.17,1,Mountain Bike
2023-10-26,1448.9,1,BMX
2021-07-27,4338.349999999999,5,Road Bike
2023-08-14,8352.7,5,BMX
2023-03-30,6921.539999999999,3,Electric Bike
2022-10-20,6756.42,3,Mountain Bike
2020-09-27,1403.32,1,Hybrid Bike
2020-12-16,15894.65,5,BMX
2023-03-31,14779.41,3,BMX
2023-01-07,17528.28,4,Electric Bike
2024-08-18,17717.149999999998,5,Hybrid Bike
2022-02-23,1208.49,1,Folding Bike
2024-09-07,22005.9,5,Folding Bike
2021-06-25,3609.42,2,Mountain Bike
2021-06-21,703.68,2,Mountain Bike
2022-04-15,10903.150000000001,5,Electric Bike
2023-01-13,10915.8,5,Hybrid Bike
2023-01-06,3430.8,2,Road Bike
2021-07-20,10631.369999999999,3,Folding Bike
2023-11-20,3892.06,2,Road Bike
2020-10-30,6589.22,2,Cruiser
2024-03-28,8035.23,3,Hybrid Bike
2021-01-18,2542.19,1,Hybrid Bike
2022-04-25,13720.52,4,Folding Bike
2022-04-04,3450.93,3,BMX
2023-06-01,4139.32,2,BMX
2022-02-23,356.57,1,Road Bike
2023-10-26,14817.68,4,Hybrid Bike
2024-05-26,4754.07,1,Folding Bike
